sample_id,run_id,group,severity,bad_name,ground_truth,current_token_prob,current_token_rank,gt_token_prob,gt_token_rank,entropy,argmax_confidence,argmax_decoded,top5
289,2,mask,full,,nonExistingTask,2.802912047426831e-11,119343.66666666667,1.700906245967933e-05,141.33333333333334,0.02190130576491356,0.9970266819000244,ExistingTask,"[[""Existing"", 0.999561607837677], [""_existing"", 0.00024532212410122156], [""-existing"", 6.202713848324493e-05], [""Existing"", 4.538002758636139e-05], [""existing"", 2.9299548259587027e-05]]"
301,2,smell,severe,a1,chain,7.270911677181857e-05,89.0,6.213047640812874e-07,38.0,0.138359934091568,0.9829803109169006,1,"[[""1"", 0.9898576736450195], [""2"", 0.004879589658230543], [""0"", 0.002453611930832267], [""3"", 0.0019108748529106379], [""4"", 0.00033206024090759456]]"
301,2,smell,moderate,data,chain,0.0003935339336749166,7.0,7.096078661561478e-06,62.0,0.1904381513595581,0.9725407958030701,,"[["""", 0.9725407958030701], ["""", 0.013872548937797546], [""."", 0.006975555792450905], ["","", 0.0013735684333369136], ["";"", 0.0005213477998040617]]"
301,2,smell,mild,value1,chain,7.732691489081844e-05,29.5,1.4589704733225517e-06,19.0,0.18497690558433533,0.970664381980896,1,"[[""1"", 0.9689623117446899], [""0"", 0.027487345039844513], [""2"", 0.0028971449937671423], [""3"", 0.00025314968661405146], [""Of"", 7.252860814332962e-05]]"
301,2,control,none,,chain,5.039664330297455e-08,170.0,5.039664330297455e-08,170.0,0.0431673601269722,0.9935545921325684,,"[["""", 0.9935545921325684], ["""", 0.005907891318202019], ["""", 0.00013052232679910958], [""."", 0.00010820681200129911], ["""", 5.1113278459524736e-05]]"
301,2,mask,full,,chain,2.736349757892498e-10,85739.0,2.3139470783917204e-08,320.0,0.027658695355057716,0.9964054822921753,,"[["""", 0.9964054822921753], ["""", 0.0031713403295725584], ["""", 9.57661759457551e-05], ["""", 3.750257383217104e-05], [""."", 3.523040868458338e-05]]"
304,2,smell,severe,a1,reader,0.0009525770547043066,18.0,1.180186700366903e-06,43.0,0.2907424569129944,0.9585275053977966,1,"[[""1"", 0.990829348564148], [""2"", 0.004049293231219053], [""0"", 0.003153592813760042], [""3"", 0.000961791374720633], [""4"", 0.0001474954915465787]]"
304,2,smell,moderate,val,reader,4.24988211307209e-05,68.0,1.539205368317198e-05,140.0,1.1177432537078857,0.8132967948913574,,"[["""", 0.8132967948913574], ["""", 0.06271471083164215], [""="", 0.04049165919423103], [""."", 0.033568769693374634], [""_"", 0.003766311565414071]]"
304,2,smell,mild,result1,reader,0.0010810078756549046,8.0,1.2418032611094532e-06,25.0,0.2858249843120575,0.9581872820854187,1,"[[""1"", 0.9948175549507141], [""2"", 0.0026249433867633343], [""0"", 0.00169479101896286], [""3"", 0.00037815896212123334], [""4"", 7.446391828125343e-05]]"
304,2,control,none,,reader,5.280935511109419e-07,119.0,5.280935511109419e-07,119.0,0.11419642716646194,0.9836428761482239,,"[["""", 0.9836428761482239], ["""", 0.011632034555077553], [""="", 0.0017838303465396166], ["""", 0.0008426217827945948], [""."", 0.0003512570110615343]]"
304,2,mask,full,,reader,8.629077452582123e-10,89964.0,2.592466444184538e-06,38.0,0.11790449172258377,0.9810313582420349,,"[["""", 0.9810313582420349], ["""", 0.015856895595788956], ["""", 0.0011486696312204003], [""="", 0.00025630282470956445], ["""", 0.00022618645743932575]]"
305,2,smell,severe,x,found,4.2301318899262697e-05,12.0,8.70843663847154e-09,6816.0,0.06421267986297607,0.991841197013855,,"[["""", 0.991841197013855], ["""", 0.004889367613941431], [""="", 0.0013159554218873382], ["""", 0.0004013437428511679], ["";"", 0.00021482381271198392]]"
305,2,smell,moderate,tmp,found,3.152048520860262e-05,22.0,2.3459319820062774e-08,10814.0,0.1514921635389328,0.9790985584259033,,"[["""", 0.9790985584259033], ["""", 0.01232503168284893], [""="", 0.0022799016442149878], ["""", 0.001299048773944378], ["";"", 0.0009504043264314532]]"
305,2,smell,mild,result1,found,5.055052430691376e-05,21.5,2.2190229653773486e-09,921.0,0.04981783777475357,0.9930299520492554,1,"[[""1"", 0.9995824694633484], [""0"", 0.00021650049893651158], [""2"", 0.00011588438064791262], [""Type"", 1.6694726582500152e-05], [""3"", 1.3840414794685785e-05]]"
305,2,control,none,,found,4.265817096893443e-06,38.0,4.265817096893443e-06,38.0,0.1314726173877716,0.9790948033332825,,"[["""", 0.9790948033332825], [""="", 0.010217771865427494], ["""", 0.008470829576253891], ["""", 0.0006532002589665353], ["""", 0.00021206305245868862]]"
305,2,mask,full,,found,4.303622735957191e-10,90840.0,9.18771002034191e-06,15.0,0.03586674481630325,0.9961137771606445,,"[["""", 0.9961137771606445], ["""", 0.0026283639017492533], ["""", 0.00021574922720901668], [""="", 0.00011548225302249193], ["""", 8.448860899079591e-05]]"
309,2,smell,severe,a1,error,0.00019254352564246346,92.0,2.492308510682051e-07,149.0,0.3023797869682312,0.9188195466995239,1,"[[""1"", 0.9982403516769409], [""2"", 0.0006659731734544039], [""0"", 0.00040393313975073397], [""3"", 0.00016838438750710338], [""Error"", 3.8764286728110164e-05]]"
309,2,smell,moderate,val,error,5.560123554460006e-06,38.0,5.560123554460006e-06,38.0,0.45511594414711,0.8770947456359863,,"[["")"", 0.8770947456359863], ["")"", 0.11151007562875748], ["")"", 0.007128601893782616], ["""", 0.0002516703971195966], ["")"", 0.0001841260091168806]]"
309,2,smell,mild,item,error,8.395439181185793e-06,30.0,1.5202176655293442e-05,20.0,0.3753804862499237,0.91021728515625,,"[["")"", 0.91021728515625], ["")"", 0.0795338973402977], ["")"", 0.0054123494774103165], ["""", 0.0012076584389433265], [""]"", 0.00019107932166662067]]"
309,2,control,none,,error,2.421974613753264e-06,54.0,2.421974613753264e-06,54.0,0.40052521228790283,0.88831627368927,,"[["")"", 0.88831627368927], ["")"", 0.10609425604343414], ["")"", 0.002343927277252078], ["""", 0.0005926376325078309], ["""", 0.00029799691401422024]]"
309,2,mask,full,,error,1.398936411156626e-09,88465.0,3.280093369539827e-05,6.0,0.20364145934581757,0.9571419358253479,,"[["")"", 0.9571419358253479], ["")"", 0.0395059660077095], ["")"", 0.0019668862223625183], ["""", 5.579626667895354e-05], ["")."", 3.716832725331187e-05]]"
312,2,smell,severe,x,authnState,5.5089280067477375e-05,14.0,4.756146054774035e-08,27716.0,0.7372297048568726,0.7834441661834717,,"[["""", 0.7834441661834717], [""="", 0.1748100370168686], [""="", 0.026807986199855804], ["""", 0.007215271238237619], ["""", 0.0002247986412839964]]"
312,2,smell,moderate,foo,authnState,9.343969395558815e-06,15.0,2.6815250464551355e-08,2302.0,0.11417672038078308,0.981886625289917,,"[["""", 0.981886625289917], [""="", 0.012360128574073315], ["""", 0.004012746270745993], [""="", 0.0006153745343908668], [""bar"", 0.00017630775982979685]]"
312,2,smell,mild,temp1,authnState,4.77937109621962e-05,15.0,3.016032896763221e-07,2409.5,0.0486670583486557,0.9937472343444824,1,"[[""1"", 0.9987046718597412], [""2"", 0.0006662829546257854], [""0"", 0.00029566127341240644], [""3"", 0.00016846270591486245], [""4"", 2.279894943058025e-05]]"
312,2,control,none,,authnState,3.6121919957129066e-05,949.0,3.6121919957129066e-05,949.0,0.18083970248699188,0.9414217472076416,nState,"[[""n"", 0.9999372959136963], [""N"", 2.9310560421436094e-05], [""State"", 1.0129458132723812e-05], [""en"", 1.459286863791931e-06], [""ns"", 1.3708731785300188e-06]]"
312,2,mask,full,,authnState,1.436237877488599e-10,98376.66666666667,2.164114301569005e-05,11.333333333333334,0.04271584004163742,0.9935614466667175,nState,"[[""n"", 0.9999860525131226], [""State"", 6.962207407923415e-06], [""N"", 2.2602978333452484e-06], [""sn"", 3.359633069521806e-07], [""ns"", 2.873645996714913e-07]]"
314,2,smell,severe,xx,instance,0.00012003055599052459,28.0,1.027372036332963e-06,9679.0,1.0882763862609863,0.885578453540802,,"[["")"", 0.885578453540802], ["")"", 0.030302826315164566], ["""", 0.017266031354665756], ["")"", 0.006351817399263382], ["")."", 0.002264810260385275]]"
314,2,smell,moderate,bar,instance,1.1303773135296069e-05,21.0,1.5445813517089846e-07,1163.0,0.12620799243450165,0.984743595123291,,"[["")"", 0.984743595123291], ["")"", 0.009654087014496326], ["")"", 0.0011530161136761308], ["""", 0.0010831584222614765], [""]"", 0.00016610772581771016]]"
314,2,smell,mild,temp1,instance,2.255109838245062e-05,22.5,6.31051761956769e-08,47.0,0.16896186769008636,0.9794095754623413,1,"[[""1"", 0.9996620416641235], [""0"", 0.0001488103298470378], [""2"", 0.00010227574239252135], [""3"", 2.2820804588263854e-05], ["""", 1.3841517102264334e-05]]"
314,2,control,none,,instance,7.1548642566199305e-09,17987.0,7.1548642566199305e-09,17987.0,0.1942533701658249,0.9564412832260132,,"[["")"", 0.9564412832260132], ["")"", 0.04202309995889664], ["")"", 0.0005631098174490035], ["""", 0.00020715652499347925], [""})"", 3.3817374060163274e-05]]"
314,2,mask,full,,instance,2.684547029119244e-09,95086.0,1.5036293916637078e-06,66.0,0.19204188883304596,0.9678977131843567,,"[["")"", 0.9678977131843567], ["")"", 0.02579360082745552], ["")"", 0.003279288299381733], ["")."", 7.244892185553908e-05], ["""", 7.021990313660353e-05]]"
318,2,smell,severe,a1,atlasFilename,0.0036382123316798243,11.0,9.834780811956989e-08,34708.5,1.0932074785232544,0.7300905585289001,1,"[[""1"", 0.9961572289466858], [""2"", 0.001406923052854836], [""0"", 0.001406923052854836], [""3"", 0.00048621962196193635], [""4"", 9.279663936467841e-05]]"
318,2,smell,moderate,foo,atlasFilename,1.0019185538112652e-05,174.0,2.0957249091679842e-07,22365.0,1.5959558486938477,0.6045951843261719,,"[["";"", 0.6045951843261719], ["";"", 0.17321942746639252], ["";"", 0.1267300248146057], ["";"", 0.02202237769961357], ["""", 0.010402633808553219]]"
318,2,smell,mild,item,atlasFilename,1.4474863746727351e-05,123.0,1.9701775499925134e-07,21972.0,1.5133510828018188,0.47862064838409424,,"[["";"", 0.47862064838409424], ["";"", 0.3727501332759857], ["";"", 0.06084978207945824], ["";"", 0.03690726310014725], ["""", 0.007736182305961847]]"
318,2,control,none,,atlasFilename,1.7701548813420231e-06,862.5,1.7701548813420231e-06,862.5,0.7857874035835266,0.7745528817176819,Filename,"[[""Filename"", 0.9856875538825989], [""Name"", 0.0055060056038200855], [""File"", 0.002025546273216605], [""Folder"", 0.0005803286912851036], [""Filename"", 0.00045196045539341867]]"
318,2,mask,full,,atlasFilename,6.33699683592415e-08,94751.5,6.984210437765981e-07,1582.5,0.8404082655906677,0.768051266670227,Filename,"[[""Filename"", 0.9999467134475708], [""Filename"", 2.586672235338483e-05], [""ilename"", 6.540131380461389e-06], [""_filename"", 5.7716456467460375e-06], [""filename"", 3.0893393159203697e-06]]"
324,2,smell,severe,x,client,7.412730337819085e-05,8.0,2.813554965541698e-05,19.0,0.08003003895282745,0.9903203845024109,,"[["""", 0.9903203845024109], ["""", 0.0051967245526611805], [""."", 0.0009612973080947995], [""="", 0.0009030553046613932], ["""", 0.0005830563022755086]]"
324,2,smell,moderate,tmp,client,5.0032951548928395e-05,22.0,5.0032951548928395e-05,22.0,0.2142190784215927,0.9725549221038818,,"[["""", 0.9725549221038818], ["""", 0.008956920355558395], [""."", 0.007904455997049809], [""="", 0.002731706714257598], ["""", 0.0010049386182799935]]"
324,2,smell,mild,result1,client,6.535467987589527e-05,22.5,1.1334819873809465e-06,20.0,0.03983975201845169,0.9948170781135559,1,"[[""1"", 0.997287392616272], [""2"", 0.0021815572399646044], [""3"", 0.00016822363249957561], [""0"", 0.0001310127117903903], [""4"", 4.5276778109837323e-05]]"
324,2,control,none,,client,3.2491570323145424e-07,31.0,3.2491570323145424e-07,31.0,0.01909857802093029,0.9978023171424866,,"[["""", 0.9978023171424866], ["""", 0.0015001350548118353], ["""", 0.00026068437728099525], [""="", 0.00013108034909237176], ["""", 0.00010208547610091045]]"
324,2,mask,full,,client,1.1597446614164397e-10,81751.0,3.312735498184338e-05,7.0,0.022442083805799484,0.9973523616790771,,"[["""", 0.9973523616790771], ["""", 0.0018086923519149423], ["""", 0.00042960207792930305], ["""", 0.00011562583677005023], [""="", 4.820002141059376e-05]]"
328,2,smell,severe,x,seekPoint,5.554166273213923e-05,18.0,6.061705448701105e-08,5239.0,0.28068649768829346,0.9527744054794312,,"[["""", 0.9527744054794312], [""="", 0.022407107055187225], ["""", 0.014467114582657814], [""="", 0.004412221256643534], ["""", 0.001524822786450386]]"
328,2,smell,moderate,data,seekPoint,8.556065578257943e-12,1837.0,4.144912765877834e-13,48421.0,8.33294543554075e-05,0.9999942779541016,End,"[[""End"", 0.9999942779541016], [""_end"", 3.500846787574119e-06], [""End"", 1.2098602155674598e-06], [""Start"", 1.5381647244794294e-07], [""_END"", 1.444972070885342e-07]]"
328,2,smell,mild,temp1,seekPoint,8.590669438035548e-06,12.5,1.905569416704722e-07,941.0,0.15562792122364044,0.9690893292427063,1,"[[""1"", 0.9995751976966858], [""2"", 0.00033532013185322285], ["""", 3.320118776173331e-05], [""3"", 2.281882188981399e-05], [""0"", 7.180260581662878e-06]]"
328,2,control,none,,seekPoint,1.30049736624116e-06,2121.0,1.30049736624116e-06,2121.0,0.12149498611688614,0.9765346050262451,Point,"[[""Point"", 0.9995149374008179], [""point"", 0.00021648587426170707], [""Time"", 7.028268009889871e-05], [""Point"", 4.8304533265763894e-05], [""Points"", 4.2628595110727474e-05]]"
328,2,mask,full,,seekPoint,7.546724730593882e-11,101505.5,0.0003480177241161897,24.5,0.0638686940073967,0.9899767637252808,Point,"[[""Point"", 0.999944806098938], [""point"", 1.56889309437247e-05], [""Point"", 1.0782833669509273e-05], [""_point"", 5.093449999549193e-06], [""Points"", 2.2602046101383166e-06]]"
344,2,smell,severe,xx,event,1.501230781286722e-05,44.0,2.6498298666410847e-06,196.0,0.15026922523975372,0.9871926307678223,_,"[[""_"", 0.9871926307678223], [""."", 0.0020286389626562595], [""\""_"", 0.0009582611965015531], [""_"", 0.0009582611965015531], [""'_"", 0.0005129202618263662]]"
344,2,smell,moderate,data,event,0.0007813894189894199,5.0,2.3967497327248566e-05,62.0,0.3150588572025299,0.9709921479225159,_,"[[""_"", 0.9709921479225159], [""."", 0.006146103609353304], [""_"", 0.002727317390963435], [""Defaults"", 0.0008317847386933863], [""data"", 0.0007813894189894199]]"
344,2,smell,mild,myVar,event,3.157665742037352e-05,27.5,2.712201840893158e-08,1239.0,0.08935388922691345,0.9910246133804321,Var_,"[[""Var"", 0.9989556074142456], [""var"", 0.00033511227229610085], [""VAR"", 0.00019094120943918824], [""_var"", 7.959613867569715e-05], [""Var"", 5.8233781601302326e-05]]"
344,2,control,none,,event,1.3817933904647361e-05,113.0,1.3817933904647361e-05,113.0,0.34018853306770325,0.9672548770904541,_,"[[""_"", 0.9672548770904541], [""_"", 0.007385081611573696], [""."", 0.003952949773520231], [""/"", 0.0010639219544827938], [""\""_"", 0.0006453013047575951]]"
344,2,mask,full,,event,3.3651126329914405e-08,87285.0,0.020669536665081978,3.0,1.47597074508667,0.8256416916847229,_,"[[""_"", 0.8256416916847229], [""_"", 0.024932218715548515], [""event"", 0.020669536665081978], ["""", 0.019417231902480125], [""."", 0.01039329543709755]]"
346,2,smell,severe,xx,searchProfileQueryPhaseResult,2.5882067347993143e-05,42.0,1.2634799873012525e-07,22934.0,0.3192194998264313,0.9697564840316772,,"[["""", 0.9697564840316772], [""="", 0.006534168031066656], ["""", 0.006534168031066656], [""."", 0.0007803950575180352], [""="", 0.0005709492252208292]]"
346,2,smell,moderate,foo,searchProfileQueryPhaseResult,1.4042337170394603e-05,82.0,1.3712951840716414e-07,21711.0,0.6911019086837769,0.8674618601799011,,"[["""", 0.8674618601799011], [""="", 0.09142980724573135], ["""", 0.01691281609237194], [""="", 0.0020199476275593042], [""."", 0.0013882883358746767]]"
346,2,smell,mild,value1,searchProfileQueryPhaseResult,2.062613867437335e-05,38.0,5.778339662310117e-08,6534.0,0.16718754172325134,0.9779835939407349,1,"[[""1"", 0.991104006767273], [""0"", 0.008055213838815689], [""2"", 0.0006211512954905629], [""3"", 8.948533650254831e-05], [""5"", 2.4084649339783937e-05]]"
346,2,control,none,,searchProfileQueryPhaseResult,1.0771676550724862e-07,5521.2,1.0771676550724862e-07,5521.2,0.04876132309436798,0.9933838844299316,ProfileQueryPhaseResult,"[[""Profile"", 0.999891996383667], [""Profile"", 5.4756852478021756e-05], [""_profile"", 1.384470124321524e-05], [""-profile"", 8.938811333791818e-06], [""profile"", 5.7713295973371714e-06]]"
346,2,mask,full,,searchProfileQueryPhaseResult,1.5023889380247586e-08,128792.8,1.081266711877582e-06,414.4,0.40152764320373535,0.942051887512207,ProfileQueryPhaseResult,"[[""Profile"", 0.9999721050262451], [""Profile"", 1.8924978576251306e-05], [""_profile"", 3.0894177598383976e-06], [""Profiles"", 9.4221923063742e-07], [""-profile"", 9.4221923063742e-07]]"
354,2,smell,severe,x,tableName,2.057878919003997e-05,20.0,2.308876219103695e-06,104.0,0.7241907715797424,0.6195576190948486,,"[["","", 0.6195576190948486], ["","", 0.37578070163726807], ["""", 0.0008750324486754835], ["","", 0.00013419055903796107], ["""", 0.00011477927910163999]]"
354,2,smell,moderate,tmp,tableName,4.397544671519427e-06,89.0,7.380000897683203e-05,13.0,0.717025876045227,0.7213349938392639,,"[["","", 0.7213349938392639], ["","", 0.2653643488883972], ["""", 0.0037852185778319836], [""Table"", 0.001482312916778028], [""table"", 0.000927607761695981]]"
354,2,smell,mild,item,tableName,2.9489231110346736e-06,104.0,9.408337973582093e-06,46.0,0.6845270395278931,0.723312258720398,,"[["","", 0.723312258720398], ["","", 0.2660917341709137], ["""", 0.004578360356390476], [""_name"", 0.0007244019070640206], ["""", 0.0004258538829162717]]"
354,2,control,none,,tableName,3.0087710456427885e-07,96.0,3.0087710456427885e-07,96.0,0.5714781284332275,0.7541311383247375,,"[["","", 0.7541311383247375], ["","", 0.24483053386211395], ["""", 0.0002866670838557184], ["","", 7.478157931473106e-05], ["""", 4.260925925336778e-05]]"
354,2,mask,full,,tableName,8.029046871804724e-10,87080.0,3.0732189770787954e-06,17.0,0.43596771359443665,0.8508367538452148,,"[["","", 0.8508367538452148], ["","", 0.14785324037075043], ["""", 0.00041528939618729055], ["","", 0.00020882062381133437], ["","", 5.6203301937785e-05]]"
